has_crack,mean_amplitude,std_amplitude,max_amplitude,min_amplitude,peak_frequency,energy,zero_crossings,main_freq_energy,harmonic_ratio,envelope_mean,envelope_std,kurtosis,skewness,material,thickness_mm,sample_id,crack_size_mm,crack_depth_ratio
0,0.263969227479245,0.32900855734402146,1.0,0.0009490583590002459,5100.0,43.419388521796805,186,4.184956812993366,0.0,0.263969227479245,0.19715151089581492,2.9087504437012863,0.15395437842666357,Aluminum,48.645943347289744,intact_11,,
0,0.2697373988082241,0.3430226141280134,1.0,0.00024384584844663046,1800.0,47.33426551206961,222,3.2218087777269555,0.0,0.2697373988082241,0.2134886401295091,3.041694179950313,0.005709399771017337,Steel,42.45991883601898,intact_12,,
0,0.2837447211120212,0.35424239588888956,1.0,0.0007111045405570239,10800.0,50.273938003930716,209,8.036372817022677,0.0,0.2837447211120212,0.21254123894173596,2.807112350597147,0.15540322722664043,Steel,14.555259980522427,intact_13,,
0,0.283890183809513,0.35123913419360664,1.0,0.0005839579090030195,9500.0,49.6163361647312,209,4.317090869796941,0.0,0.283890183809513,0.20843992887263454,2.7608177676938315,-0.07084359586712971,Steel,13.182123524319527,intact_14,,
0,0.24150281628018294,0.30031470612651595,1.0,0.0006712607218650223,18700.0,36.100144699512825,201,7.165120193345427,0.0,0.24150281628018294,0.17868058506038723,2.867825768232023,0.1077202143358437,Copper,13.253202943404522,intact_15,,
0,0.2710988970592053,0.3399152210175177,1.0,0.0005719125953439161,14700.0,46.222718563378855,197,2.5063042132500506,0.0,0.2710988970592053,0.2050906736585785,2.9454775775030684,0.0747602314404441,Steel,18.690900933179197,intact_16,,
0,0.21898074137533968,0.27562243828616106,1.0,0.0004866309967289472,16300.0,30.437862959368644,217,9.135875343050742,0.0,0.21898074137533968,0.1677560499807032,3.436498475616549,-0.029168475042528487,Aluminum,28.614039423450702,intact_17,,
0,0.2216247400004817,0.28310239086175604,1.0,0.0004766544239273357,6300.0,32.06748337845393,195,5.805328059691836,0.0,0.2216247400004817,0.17621345881019895,3.3685766776867876,-0.06191111893087526,Iron,24.43752583889521,intact_18,,
0,0.25417442647957633,0.3156509026898203,1.0,0.0009690748521883262,15900.0,40.05303624741858,207,6.5638449935384875,0.0,0.25417442647957633,0.18848859791065586,2.7965636470102275,0.02866278100400402,Steel,18.105311308911887,intact_19,,
0,0.2908872155812129,0.36200888192338,1.0,0.0006433222447389365,6900.0,52.43921088678342,194,7.0107858120909885,0.0,0.2908872155812129,0.21559836508741792,2.668507483498138,-0.10000691085453826,Aluminum,32.53338026250708,intact_20,,
0,0.28619115499314185,0.3546857336289113,1.0,0.0008084589700881476,9600.0,50.410219912933194,216,10.58834045473901,0.0,0.28619115499314185,0.21004802447541482,2.673034129221593,-0.053540736313716995,Titanium,11.277223729341882,intact_21,,
0,0.1948510192896311,0.2440098524672386,1.0,0.0004597966151113163,13200.0,23.823091172669677,203,1.7113415821023357,0.0,0.1948510192896311,0.14693811014663963,3.230933833868619,-0.12349529034030922,Titanium,18.146509184084817,intact_22,,
0,0.2657708634048749,0.33154487080701295,1.0,0.00020880560004192007,19100.0,43.98484811694547,196,3.2345471812311386,0.0,0.2657708634048749,0.19831280457245068,2.9296060534387975,-0.01855045332534737,Copper,21.486282948216125,intact_23,,
0,0.2519318456529037,0.31468721283901036,1.0,6.927872020442116e-05,2500.0,39.66045467109926,196,9.341763260882464,0.0,0.2519318456529037,0.18889542562928735,2.87469282825691,-0.045942979988736275,Titanium,25.523149289766618,intact_24,,
0,0.250651344638178,0.3095342848336573,1.0,0.0001883399515371314,8000.0,38.46907287473364,193,3.321399348497044,0.0,0.250651344638178,0.1826104751045444,2.9343920718870904,-0.08691627458105786,Iron,40.33291826268561,intact_25,,
0,0.2272493701951924,0.2922630234343541,1.0,0.0012264266361670427,4900.0,34.16753466395573,176,7.588268729702851,0.0,0.2272493701951924,0.183784004760419,3.7191184480133215,-0.10409588301675383,Copper,13.985320197126189,intact_26,,
0,0.27402237668812895,0.34853910148959705,1.0,0.00015778501858012593,6000.0,48.60537466979414,191,3.365557550033066,0.0,0.27402237668812895,0.21546501745915622,3.053101547121417,0.011551116789309632,Titanium,28.140549728612523,intact_27,,
0,0.2600616932328328,0.3246338143385152,1.0,0.0001831298899783871,19000.0,42.27230071500239,195,5.703884662961226,0.0,0.2600616932328328,0.19506067645832142,3.0469838873964727,-0.12235198330566534,Copper,31.65865559879191,intact_28,,
0,0.22925392339511533,0.2924110956790853,1.0,9.70158340213532e-05,12100.0,34.20204158135897,196,0.706863762922552,0.0,0.22925392339511533,0.18151513039232847,3.098919262485487,0.1744206988628308,Steel,7.090268572399898,intact_29,,
0,0.27423860930571187,0.33923559222530986,1.0,0.0004980792051068096,12900.0,46.05845303083465,216,6.99600153199808,0.0,0.27423860930571187,0.19984823677770033,2.7317892509360377,0.10629791981333155,Copper,32.339518335564726,intact_30,,
0,0.23025100175958785,0.2907938999774383,1.0,0.000850168423079861,9100.0,33.85272302268838,181,3.8911091284716757,0.0,0.23025100175958785,0.17780968405974748,3.3931772937340363,0.06904073482344072,Titanium,12.673585565928118,intact_31,,
0,0.2559516151670411,0.3237143483978734,1.0,0.00166107827644626,7000.0,42.13271447446661,194,5.682889172692366,0.0,0.2559516151670411,0.19955088794477815,3.0050129307774585,-0.09441477456167703,Aluminum,7.927321684337578,intact_32,,
0,0.2923953769204509,0.35998777181504643,1.0,0.004495171630687365,9800.0,51.86799367975271,198,4.882112316995253,0.0,0.2923953769204509,0.21017832370377593,2.767468807221127,0.058614571008259356,Titanium,47.699849176399994,intact_33,,
0,0.25231752717734396,0.31224381155305336,1.0,0.0015273735779501587,10400.0,38.99925864693551,196,4.120492008221336,0.0,0.25231752717734396,0.18394024055776673,2.898148882688072,-0.12363110661403208,Aluminum,48.45344148835517,intact_34,,
0,0.20578572286300265,0.2631291910482263,1.0,4.41536633740638e-05,8500.0,27.705356480956787,198,7.1357376168694335,0.0,0.20578572286300265,0.1640598289287888,3.400635922966675,-0.043046658147646084,Titanium,41.37788066524075,intact_35,,
0,0.24594802195405077,0.3136503553030872,1.0,3.9809616089960574e-05,200.0,39.35670795254,190,5.623899986813762,0.0,0.24594802195405077,0.1946826658391542,3.2507146647100615,-0.23725090109707742,Titanium,18.70761961280168,intact_36,,
0,0.18274338948038057,0.22838158723183957,1.0,0.0010006055089252246,2500.0,20.881911512339293,209,5.351729464200535,0.0,0.18274338948038057,0.13714821319313697,3.4436009813430495,0.2194001878805715,Steel,9.395245130287275,intact_37,,
0,0.28827808596909654,0.35758090570255996,1.0,0.0005948363574499892,10900.0,51.145721140700275,198,6.333378921747514,0.0,0.28827808596909654,0.2115657061098156,2.8322646283877613,-0.03450991795758151,Steel,35.79048619304706,intact_38,,
0,0.2711029209386009,0.33679235227293625,1.0,0.0005357635483143469,7100.0,45.42129108329445,196,11.361681451349645,0.0,0.2711029209386009,0.2001410351896753,2.667470415245526,0.044865525375907704,Copper,24.80686221828206,intact_39,,
0,0.25513526067488085,0.32666592880042894,1.0,0.002034269035375462,1900.0,42.7390030277394,187,9.976523840462443,0.0,0.25513526067488085,0.2043367473796847,3.2225474687245166,-0.033453614993608334,Steel,10.491720568015047,intact_40,,
0,0.26560316694621333,0.3276422459938824,1.0,0.0017213747029164457,14300.0,43.18421361030852,206,4.977690950461905,0.0,0.26560316694621333,0.19343084483585654,2.7494176880543946,0.05351938115351342,Aluminum,27.28296095500716,intact_41,,
0,0.27061371295084724,0.3391109458342621,1.0,0.0003576087125077075,19700.0,46.00099483476673,182,7.570690866063536,0.0,0.27061371295084724,0.20437882828187773,2.8701172268010504,-0.12254788282489427,Steel,6.547483450184828,intact_42,,
0,0.24171546039830802,0.29984277038295387,1.0,0.0012746469445861564,14500.0,36.08017009709336,210,13.810528003010498,0.0,0.24171546039830802,0.17825280207381708,3.085703277654804,-0.07257258101323374,Steel,45.91941809354519,intact_43,,
0,0.25915506307511327,0.32652778871683413,1.0,0.0009024518001902031,15300.0,42.72710536608799,217,3.011342318801116,0.0,0.25915506307511327,0.19913918925654497,3.048640633814969,0.08313442333192561,Iron,16.645099172000762,intact_44,,
0,0.2037613385977148,0.25649973240223595,1.0,0.0011488865448337745,200.0,26.323618193874978,189,7.602448810519825,0.0,0.2037613385977148,0.15585365692711503,3.139741257155672,0.2751794337041059,Steel,34.81350279592919,intact_45,,
0,0.27034609188967146,0.33936377348126023,1.0,2.4525325822216134e-05,19900.0,46.204208211994604,201,19.694864895008543,0.0,0.27034609188967146,0.2059696849780759,3.031811206345041,0.04206553031230163,Iron,19.026998424023493,intact_46,,
0,0.20327781167633685,0.26011527658839656,1.0,0.00030105646475308645,11200.0,27.07247860191954,199,5.91991189884432,0.0,0.20327781167633685,0.16235555975967864,3.4815592000839426,-0.2258248204017699,Aluminum,28.403060953001486,intact_47,,
0,0.2332471770272309,0.2891345371291573,1.0,0.0005309534142241612,8700.0,33.453033677901914,182,2.9769282114904705,0.0,0.2332471770272309,0.17096297436457517,2.9040817984256373,-0.024272138068186164,Titanium,29.601962570447583,intact_48,,
0,0.28983928683281,0.3587968003126466,1.0,0.00014568388055839903,5300.0,51.641332111823694,195,10.496300229264518,0.0,0.28983928683281,0.21235940781563525,2.6622568344301167,-0.055490700593748554,Steel,13.318450498648717,intact_49,,
0,0.2668902162877834,0.33581598742707175,1.0,0.00045639338449825445,7600.0,45.12381675608343,203,6.482975746125255,0.0,0.2668902162877834,0.20390967201206708,3.0584379065979768,-0.1222582021597014,Copper,48.63130824940514,intact_50,,
0,0.24384865201679012,0.30440019149235453,1.0,9.491710868027248e-05,5200.0,37.06513428083206,177,1.1764745135055779,0.0,0.24384865201679012,0.18221051180344824,2.718081037352785,-0.0035003779686126582,Iron,39.880977051250156,intact_51,,
0,0.21457309216250878,0.2656310514833391,1.0,0.000227432059608588,3700.0,28.36549022058609,180,10.064776115016032,0.0,0.21457309216250878,0.15770895241324995,2.9370780963033427,0.15855286943144786,Aluminum,47.27745237038851,intact_52,,
0,0.24248922546360807,0.2949005221000237,1.0,0.0004035968237641849,0.0,35.36802812444595,196,11.523250334061235,0.0,0.24248922546360807,0.1721018473032011,2.6914330866517835,0.06744143262868334,Copper,45.2672307692442,intact_53,,
0,0.22580006434424738,0.2818859155729057,1.0,0.00015640276756172385,19900.0,31.840693217616778,210,12.651472644320156,0.0,0.22580006434424738,0.1691628327564175,3.041556836566078,-0.01723179316808092,Titanium,31.905499046498832,intact_54,,
0,0.2883795643069541,0.3632769055991071,1.0,0.0002953367538147516,8500.0,52.78805277977493,200,1.6287166734128253,0.0,0.2883795643069541,0.22092387566663918,2.9358137552860093,-0.1330323043104775,Copper,46.48434057604026,intact_55,,
0,0.25764543319249666,0.3187414014650831,1.0,0.001950677897093277,13500.0,40.70361023506689,199,9.46084446366998,0.0,0.25764543319249666,0.1880900219116313,2.7662144955767523,0.18845045334379126,Copper,8.982162592336378,intact_56,,
0,0.3110135674511746,0.38390907184759887,1.0,0.002797923730462068,15300.0,59.10781598208594,207,14.825631870142354,0.0,0.3110135674511746,0.22592056306699598,2.642989387594338,0.03163693690409678,Titanium,13.819228808861533,intact_57,,
0,0.25174237899698243,0.3136595890098442,1.0,0.0005307843706148936,14100.0,39.35315141962194,200,0.5906378054713511,0.0,0.25174237899698243,0.1871059944683614,2.911759094061223,0.014460264338968744,Copper,7.035228000974213,intact_58,,
0,0.21231092385492809,0.26739890916740855,1.0,0.001643353705153266,1600.0,28.663841853908682,198,6.173355420442778,0.0,0.21231092385492809,0.16304501294623713,3.1335360301767614,-0.28119488243304885,Aluminum,19.639864884346895,intact_59,,
0,0.26129792859576434,0.33241640172684483,1.0,0.00046362081532508846,800.0,44.244976009411154,203,5.902363170751152,0.0,0.26129792859576434,0.20575673144539094,2.9455422750430222,-0.060273374564820875,Titanium,22.49047803602669,intact_60,,
0,0.25832783471768184,0.3240615807194212,1.0,7.796026934090393e-05,15300.0,42.03446825821299,200,8.396449129704314,0.0,0.25832783471768184,0.19583896562126374,2.838765287877041,0.11459316502552928,Titanium,17.210706429825315,intact_61,,
0,0.2513118910140695,0.31266739696109985,1.0,0.0021869298630832787,14300.0,39.14955374884397,200,10.202078414474672,0.0,0.2513118910140695,0.18632288589178306,2.9188745478415896,0.10884611767106689,Copper,42.29318791183682,intact_62,,
0,0.2900140191398968,0.3584820267067519,1.0,2.2807696339518077e-05,10100.0,51.87429763993546,193,11.96907736448308,0.0,0.2900140191398968,0.21348913977568565,2.785622975737506,0.0451265618104764,Aluminum,21.053899701211517,intact_63,,
0,0.27352575684547387,0.3401137889575089,1.0,0.000609103623571185,10800.0,46.30998722568506,210,5.871346648625292,0.0,0.27352575684547387,0.2023823816598751,2.7886831251419126,0.032155535579114575,Titanium,17.642052935932135,intact_64,,
0,0.2503312888969706,0.31790965603448895,1.0,0.00022432950008652446,500.0,40.6337007637291,203,2.1433972734310043,0.0,0.2503312888969706,0.19727771721232026,3.2014795754738734,-0.03985841790079247,Titanium,29.42132374212118,intact_65,,
0,0.2683941908939877,0.3328989332815225,1.0,0.0007463775174796583,19300.0,44.33048134475803,203,3.7030256948579283,0.0,0.2683941908939877,0.1969537043476379,2.8700625291273414,0.05714659539531022,Iron,11.341590123864318,intact_66,,
0,0.2748167456782548,0.3419417375119673,1.0,9.067618920982947e-05,17900.0,46.798476345267446,201,6.663628411784781,0.0,0.2748167456782548,0.20364662324227736,2.8842023268140764,-0.02759307021886309,Aluminum,41.098864133931784,intact_67,,
0,0.3169676742316981,0.3919303983100645,1.0,0.00016715830468532733,8400.0,61.70884197739393,208,6.265617161972885,0.0,0.3169676742316981,0.23195602694397258,2.6457271458758074,-0.03100255041663584,Steel,8.354778965589688,intact_68,,
0,0.21448800528311274,0.27310633247815075,1.0,0.000804608463945703,1200.0,29.898037253970244,201,8.456776216802032,0.0,0.21448800528311274,0.16952872536711006,3.24615946355157,0.1998668753682341,Aluminum,49.40991214702328,intact_69,,
0,0.2281985687259133,0.2800892570059742,1.0,0.000308073093424987,11400.0,31.66925435688199,207,3.433242339220535,0.0,0.2281985687259133,0.1646163695494758,3.0142191864430368,0.06268303405549827,Aluminum,39.751014618349586,intact_70,,
0,0.265581404686998,0.3246391763337942,1.0,0.0005353827677816907,1000.0,42.183148529191804,182,8.730441427206788,0.0,0.265581404686998,0.18688068066940602,2.7862573902647463,-0.05010105691066139,Iron,13.942205669037758,intact_71,,
0,0.23035768716445804,0.2940912228588977,1.0,0.0005861082798368911,3600.0,34.59679540860448,196,8.405695368088802,0.0,0.23035768716445804,0.18283141000865488,3.034159430957817,-0.10733988453429658,Steel,5.248495270562108,intact_72,,
0,0.2210466377927384,0.2797271193627482,1.0,0.00010210696912921235,9700.0,31.313310094566717,193,4.471783239302267,0.0,0.2210466377927384,0.17152742975087895,3.2696746624264987,-0.19402693611245525,Copper,41.695764280467536,intact_73,,
0,0.24682573241524058,0.31530723422312334,1.0,0.005273701477536212,5100.0,39.801667366644054,179,2.866950367394465,0.0,0.24682573241524058,0.19642104325731038,3.3289470980794866,0.08948090669993616,Titanium,36.80858047314277,intact_74,,
0,0.29071337716720963,0.3605345771672947,1.0,0.0014135124685577707,1000.0,52.08967303392854,216,10.626998284118521,0.0,0.29071337716720963,0.21379877202841246,2.6294101469106836,0.08316214445185384,Iron,37.80532256184443,intact_75,,
0,0.2437898599651449,0.3032555871302407,1.0,0.0010344751823145608,12200.0,36.89059029649286,204,6.003379184290863,0.0,0.2437898599651449,0.18108832077030035,2.83319588425188,0.00409110459905515,Aluminum,39.70716560086756,intact_76,,
0,0.24782035407495534,0.31491164811314226,1.0,0.0024803898895071124,13600.0,39.71831741064531,212,1.357726810986747,0.0,0.24782035407495534,0.19463007381383035,3.0819335056406847,-0.13963903480326703,Aluminum,8.332009328034067,intact_77,,
0,0.29184887458581804,0.36191118056350163,1.0,0.0020100015726885723,10300.0,52.926443936504924,193,2.7617647257337974,0.0,0.29184887458581804,0.21711827247897347,2.8694457431377534,0.11709639779735188,Iron,21.130957784492267,intact_78,,
0,0.18808120332330652,0.23703726309726755,1.0,0.0012406471869209437,10400.0,22.47512718429349,200,3.7818660627771994,0.0,0.18808120332330652,0.1442680800357126,3.664008304752412,-0.02417244767590479,Steel,10.214107678630837,intact_79,,
0,0.22730266750866449,0.2828864221192683,1.0,0.000695106295692573,10100.0,32.05303341016768,213,4.024388126000467,0.0,0.22730266750866449,0.16871894045679856,3.148571778319897,-0.01624776223210022,Iron,43.83965416440171,intact_80,,
0,0.21872900939959813,0.2726070956281464,1.0,0.0009045447848619942,16100.0,29.86772264403227,178,3.0560839956735144,0.0,0.21872900939959813,0.16378927638020505,2.9691570742918665,0.054926264390808374,Copper,33.04841570724011,intact_81,,
0,0.25595017319572727,0.31534829821643867,1.0,2.9910575433934257e-05,17700.0,39.781380601652884,190,4.423527304972252,0.0,0.25595017319572727,0.18423615374081556,2.805130980789604,0.03398994679043347,Aluminum,19.890411118369215,intact_82,,
0,0.24766955123979734,0.30919481732691534,1.0,0.0010255154049431232,15200.0,38.3652266857558,204,5.699928796626699,0.0,0.24766955123979734,0.18593778557105303,2.995345883887157,-0.08902380461425283,Iron,7.860125762871064,intact_83,,
0,0.2699752217373808,0.3383993443180109,1.0,0.0006322242963804083,7600.0,45.85322646942047,198,4.092832029599481,0.0,0.2699752217373808,0.2043194700007888,2.9017774477306815,0.20181015607974312,Titanium,18.9942044772048,intact_84,,
0,0.24913547051682491,0.30792849889534774,1.0,0.00192963593160995,15700.0,38.36254911118422,196,0.46630455942361027,0.0,0.24913547051682491,0.18395078175512278,2.8674828734957116,-0.25935929979331646,Aluminum,19.633249491203618,intact_85,,
0,0.2550845138099967,0.3200395473238563,1.0,0.00035737114132273004,19700.0,41.16896631350403,194,10.84351701524077,0.0,0.2550845138099967,0.1945618323260697,2.868399865982321,-0.06937952708383252,Iron,37.83227802521289,intact_86,,
0,0.26791770400642817,0.33409644164332936,1.0,0.0007971835917814907,17400.0,44.648692315718506,199,3.9817995189366666,0.0,0.26791770400642817,0.19960419501909324,2.811926768139178,-0.07277611496634973,Aluminum,33.69008621098459,intact_87,,
0,0.29410819150559747,0.36176208960934697,1.0,0.00046827966969631944,6300.0,52.36079861737837,193,8.241920027755663,0.0,0.29410819150559747,0.21071869454975448,2.567154759019894,0.11818479339144054,Iron,44.924573415934695,intact_88,,
0,0.269259935220176,0.3364764460805056,1.0,0.0034075662859164475,2100.0,45.37787659408097,207,7.617773463313234,0.0,0.269259935220176,0.20234569125738525,3.0664714241369415,0.087589100326266,Titanium,26.24967163228772,intact_89,,
0,0.2402085791794696,0.30118966698319743,1.0,0.0009360190867159392,19400.0,36.34397692963173,196,5.511349683937999,0.0,0.2402085791794696,0.18209827240438003,2.980746964761913,-0.02854630347584153,Aluminum,10.381741067223576,intact_90,,
0,0.22917775218638678,0.28747386849907874,1.0,0.0002961962041357483,14200.0,33.06054475324632,210,8.986745075460192,0.0,0.22917775218638678,0.17357684115662117,3.0246679245011747,-0.040429929989531856,Copper,37.09601542503478,intact_91,,
0,0.3038772289331556,0.3658325887044041,1.0,0.0009721540637828306,700.0,54.50533476134899,184,4.4877945540490565,0.0,0.3038772289331556,0.20957568236624932,2.481577619737981,-0.04282272001493979,Iron,39.23532718776038,intact_92,,
0,0.2525196789272227,0.3188439675312936,1.0,0.0003931675570935803,2500.0,40.736468906389156,206,1.8680040674051999,0.0,0.2525196789272227,0.19512812206461996,3.089798532807043,0.05997991372513127,Iron,30.25747389062733,intact_93,,
0,0.2531667087277311,0.31521729634268286,1.0,7.759528244718473e-05,1900.0,39.8939846128094,199,3.6532903338652494,0.0,0.2531667087277311,0.1887897749455506,2.884711151768653,-0.12225450932252735,Copper,39.69352309795524,intact_94,,
0,0.23221577286321288,0.2929539143862515,1.0,4.573699114947032e-05,1300.0,34.35556454871194,205,4.75646772527716,0.0,0.23221577286321288,0.17878687369412938,3.3079015907107223,0.13706996854138265,Steel,27.220801836397584,intact_95,,
0,0.27474597760874,0.34542161512307645,1.0,0.0016600616277879499,17700.0,47.72962483159776,196,13.491055285270798,0.0,0.27474597760874,0.20937695638921724,2.9428449879751595,-0.048494962116765426,Titanium,28.522977322189732,intact_96,,
0,0.22935726361985256,0.28285784706980543,1.0,0.0005057544605195333,0.0,32.585584648197056,189,1.759069077999543,0.0,0.22935726361985256,0.1698799789419168,3.046847181333045,-0.08797235283764997,Titanium,24.239345826134734,intact_97,,
0,0.2554114735839337,0.32552561044654654,1.0,0.000667236245656935,1400.0,42.38778431852623,191,8.851747828743056,0.0,0.2554114735839337,0.2018277482359626,3.113943213398987,-0.04602055927753108,Titanium,6.143860703484283,intact_98,,
0,0.2761400524100033,0.3452928465010416,1.0,0.003464687769001338,17800.0,47.8346247197319,195,3.0859258893389567,0.0,0.2761400524100033,0.20816635956448484,2.8991808627954687,-0.09930640093743247,Iron,9.8551142146987,intact_99,,
0,0.26699482431962546,0.32986695407677524,1.0,4.088388935057639e-05,5100.0,43.56159026024209,206,5.021696545318869,0.0,0.26699482431962546,0.19395293098362182,2.748593164497964,0.008179780362840736,Copper,6.414313355903041,intact_100,,
0,0.2753408155473078,0.33619392512795965,1.0,0.001314426739173886,9000.0,45.22993598804176,209,7.079955578891782,0.0,0.2753408155473078,0.19303438881154777,2.5917540332065365,0.028044123718403136,Iron,33.63846850687012,intact_101,,
0,0.23365026364023783,0.2938623192396509,1.0,0.0009290838414220177,14700.0,34.579082028550786,218,4.610695329005825,0.0,0.23365026364023783,0.1784804173354161,2.9609160975178246,0.08350205679128199,Titanium,19.1460191484347,intact_102,,
0,0.29327008073209854,0.36887871331245775,1.0,0.0005725276245065792,15900.0,54.43493630089627,208,0.2063211231567629,0.0,0.29327008073209854,0.22378561280750167,2.7762100400791705,0.10478857806959672,Steel,27.885681102411624,intact_103,,
0,0.2676227873185788,0.33303205562171645,1.0,0.0013703288920374043,12600.0,44.40972790861166,195,5.853222750059245,0.0,0.2676227873185788,0.19850028584202054,2.8970036923690277,-0.22723565987855182,Copper,45.84049132667418,intact_104,,
0,0.22284695333299456,0.2812683786380485,1.0,0.002617250885398432,10200.0,31.646981078331386,209,5.539579893177091,0.0,0.22284695333299456,0.1716295082030785,3.2379719550322603,0.0007900398023311053,Aluminum,16.21815031169937,intact_105,,
0,0.23373509181411584,0.29546134281353154,1.0,0.0019540061547986555,15700.0,35.01898022718066,204,8.667431994384234,0.0,0.23373509181411584,0.18142590063879663,2.9578049597569227,-0.037101861250972715,Steel,23.46723153660334,intact_106,,
0,0.18343831247716658,0.22979864986720028,1.0,0.0009593503493429197,6800.0,21.173108046690203,179,4.152310585108817,0.0,0.18343831247716658,0.138863802454977,3.485702767988544,-0.13548934845270724,Copper,38.99980123443719,intact_107,,
0,0.27192788425403286,0.34013599806182165,1.0,0.0010009674537968362,100.0,46.52805071817442,186,8.733811454044602,0.0,0.27192788425403286,0.20585274484582747,2.983363209275231,-0.20888697844619222,Titanium,15.29591744712301,intact_108,,
0,0.22854295762097857,0.28606725287210305,1.0,0.0007877454772353035,18100.0,32.81973501260244,205,1.2700873925559066,0.0,0.22854295762097857,0.1726773119241833,2.993746016088537,-0.10872423659154563,Copper,8.464095942295685,intact_109,,
0,0.2583928811001996,0.32819287892542215,1.0,0.0002707747208089251,6100.0,43.089398117857286,204,5.562094413697391,0.0,0.2583928811001996,0.20237740558516246,3.2653814207427296,0.17278346454315913,Steel,18.038815381119562,intact_110,,
0,0.23753579827885787,0.3001944129224379,1.0,0.0004155877342104618,19700.0,36.14657927722974,215,2.2754182334571613,0.0,0.23753579827885787,0.18423678440827204,2.974363415185871,-0.17565372527464418,Copper,12.2549579264302,intact_111,,
0,0.2920713322311428,0.3623339369253011,1.0,8.267269839061639e-05,6500.0,52.93133037712353,189,7.14977085035857,0.0,0.2920713322311428,0.21684709551094808,2.871523398106005,-0.006955218986450586,Steel,46.83639435541579,intact_112,,
0,0.23925401026279075,0.30390926414066055,1.0,0.0014891218758502497,17400.0,37.07655796450361,191,8.615669582770378,0.0,0.23925401026279075,0.18827881846992625,3.052870093079271,-0.21409628690109067,Titanium,41.365417080398764,intact_113,,
0,0.25666642026553177,0.31666240926373523,1.0,0.00037620396586745397,8700.0,40.16388739266847,195,3.650395048473518,0.0,0.25666642026553177,0.18582805813371836,2.8048721233676157,0.015677572885066302,Iron,33.503169042969056,intact_114,,
0,0.24387751736595015,0.30412434695039575,1.0,0.0005940212855712391,7400.0,37.148597971531075,198,6.972087082465758,0.0,0.24387751736595015,0.18274367691454707,3.154860116872082,-0.020339841419847474,Iron,44.215726558447294,intact_115,,
0,0.2739114641715394,0.3413781025641683,1.0,0.0007017214938776263,700.0,46.917917512552656,194,6.0073845231264125,0.0,0.2739114641715394,0.20559013492087877,2.842774956499208,-0.06352833689794278,Iron,41.165243460460154,intact_116,,
