material,thickness_mm,has_crack,mean_amplitude,std_amplitude,max_amplitude,signal_energy,rms_amplitude,envelope_max,envelope_mean,envelope_std,kurtosis,skewness,dominant_freq,spectral_centroid,spectral_bandwidth,spectral_rolloff,early_energy,mid_energy,late_energy,snr_estimate,early_to_late_ratio,sample_id,crack_size_mm,crack_depth_ratio,crack_orientation_degrees
Aluminum,10.52300992653104,0,0.059902192217599584,0.14838820987692586,0.8750566249104962,11.01224709160133,0.14840651664668456,1.0061042478367206,0.09353469840627478,0.1878583086805634,22.15668083093846,-0.042175966211855244,44000.0,124558.68392149008,160112.3205549664,1.174937716525174,0.14645959065108288,10.709077368038308,0.15671013291193936,3.909032776506306,0.9345891546999288,aluminum_intact_45,,,
Aluminum,1.5534282607745669,0,0.06140467469229539,0.1529043766054651,0.9249576113770227,11.689874296657962,0.15290437728631553,1.0119878926002446,0.09658240344239206,0.19347082930680634,22.604024408133522,-0.003961979696311615,42000.0,122572.05410029595,158323.9313969735,1.2320349835239872,0.15559808757497634,11.39187619280024,0.1424000162827479,4.124438934816437,1.0926830743194755,aluminum_intact_46,,,
Aluminum,17.386803593467928,0,0.060303733591548773,0.1490682031352364,0.9234216642992437,11.110866189061529,0.14906955550387563,1.0181392257494366,0.09450550236959898,0.18844212407063848,22.289893115945407,0.14681458865615718,40000.0,122606.53789861484,159612.70929772482,1.1415238889836001,0.16621229192760115,10.800597688146798,0.14405620898712912,4.095372266258003,1.1538016521207468,aluminum_intact_47,,,
Aluminum,5.433506136033756,0,0.06037767390376647,0.14781496118256565,0.8943209081219263,10.926181978919502,0.14782545098134828,1.0119273712776946,0.09519535947764865,0.1861086693913221,21.80904704727748,-0.05944359917490683,42000.0,127500.74283498336,163266.53994033497,1.2699825549814199,0.15665503427375072,10.58837317681752,0.1811537678282322,3.6449311685409094,0.8647627711629444,aluminum_intact_48,,,
Aluminum,12.712568797863199,0,0.059639612587386925,0.14929949492709957,0.9058549546877784,11.145896232529985,0.14930436184204388,0.9999407065284162,0.09366353531430269,0.1892325181622198,22.234485443785516,0.026828368278680483,40000.0,123071.38586425107,161047.23637932996,1.1783885252519506,0.1400148952612003,10.871790253534542,0.1340910837342415,4.130051682806149,1.0441775199512844,aluminum_intact_49,,,
Aluminum,16.960406875115986,0,0.06066206832055948,0.14903387438264842,0.8831804269347256,11.105634047534727,0.14903445271167823,1.0494267735444622,0.09500186568731468,0.18814060866187973,21.58862695185828,-0.20169398534305158,42000.0,121720.28017132847,156963.4856063735,1.2905657590162944,0.1632433019074686,10.765137392343451,0.17725335328380687,4.005924234808889,0.9209603027712189,aluminum_intact_50,,,
Aluminum,6.60751572714816,0,0.060238111858415974,0.1514529447376914,0.8942148994559926,11.46947018847737,0.15145606748148038,1.0078912630066297,0.09459444379584823,0.1921666342521429,22.17467560344318,0.03354168052455615,40000.0,123119.63685040605,160626.04747627408,1.1505439366352936,0.15025314440019788,11.18583250199309,0.1333845420840798,4.026874260982135,1.1264659461475293,aluminum_intact_51,,,
Aluminum,3.337174891723556,0,0.05935853058943361,0.15136923024243204,0.9248779858621906,11.456410130186288,0.15136981290988166,1.0229617003327702,0.09370214748391899,0.19246045333995448,22.93056108955574,-0.10283491096285688,42000.0,123144.82353259283,159324.70532544027,1.1863385809060738,0.15065993124428362,11.171312041919293,0.13443815702271178,4.024725646514348,1.1206634677298601,aluminum_intact_52,,,
Aluminum,4.879047234377429,0,0.06108669383349129,0.15088167331061875,0.9007708112035024,11.382914389560062,0.15088349405789928,1.0134404173074445,0.0959290815736453,0.190600668969977,22.050005680608237,-0.05529294827293332,40000.0,122647.81472790589,159422.47358283598,1.244938355282633,0.17176326809964887,11.0577022350206,0.15344888643981316,4.099591217745733,1.1193516752369468,aluminum_intact_53,,,
Aluminum,2.7082235430605923,0,0.0603559576154868,0.1514199221255341,0.9235800800689079,11.4640568836206,0.1514203215134653,1.0139183932346376,0.0947331779706542,0.19204470948381297,22.490263622394806,0.10166500195596881,44000.0,124210.97981191607,160222.4230935915,1.1974280304781095,0.15080857887212287,11.168629822876508,0.1446184818719693,4.123610601419439,1.042802945515869,aluminum_intact_54,,,
Aluminum,24.721202147006036,0,0.05992964262599915,0.15041291145295033,0.8838287924036863,11.312049325480025,0.15041309334948222,0.992683681366072,0.0945545252889244,0.19054217932818374,21.81393528480811,0.021494435230025626,42000.0,120292.04508004314,155687.83361912714,1.153267966860694,0.14926596568901734,10.99227658816566,0.17050677162534533,4.051314190711263,0.8754254406798551,aluminum_intact_55,,,
Aluminum,1.1633943859309992,0,0.06095462584576835,0.15260286474217385,0.9222445656486153,11.64487198883363,0.15260977680891635,1.001968796033194,0.096213650563861,0.19318395501333654,21.892856821490234,0.04878166980639986,40000.0,121784.25743169946,159733.088229908,1.2388804077258053,0.14285952065691382,11.332314912738443,0.16969755543827536,3.9434720673438104,0.8418478409306054,aluminum_intact_56,,,
Aluminum,3.5856799355579723,0,0.06207831257102864,0.1525682390705301,0.9272459780496943,11.638567021880558,0.15256845690954968,1.0254140193267725,0.0977053688926881,0.19237399599456356,21.469165739053075,-0.17127584025529163,40000.0,126183.61064848634,162820.97959789855,1.2976616642033802,0.16444104483192568,11.284263495600866,0.1898624814477654,3.7519203180803364,0.866106055172182,aluminum_intact_57,,,
Aluminum,14.975021561512618,0,0.05945914101631151,0.14895298392474737,0.9081889256699711,11.093497183666535,0.14895299381795946,1.0033421169749752,0.09310393766715916,0.18895352336417937,21.678143743814097,-0.08501370728774219,40000.0,118062.99813577897,152696.3370194057,1.1511989218567222,0.1311517601717109,10.80363030242563,0.15871512106919353,4.2541467138656985,0.8263343737395626,aluminum_intact_58,,,
Aluminum,5.063948097327343,0,0.06088149937462521,0.14995856170380548,0.9182311813908821,11.24428281223615,0.14996188057127152,1.0003660243818449,0.09625725010794352,0.18896760928577017,21.613566147997677,-0.1882941252067148,44000.0,123725.11343738627,157654.64492478775,1.162758318262728,0.1534344335038828,10.93658883792811,0.15425954080415744,3.911972616681234,0.9946511749226444,aluminum_intact_59,,,
Aluminum,23.50506923902936,0,0.06048946617276118,0.14847397336198723,0.8755451301531716,11.022261917812129,0.14847398369958373,1.005189938842862,0.09452164806994469,0.18749497256037959,21.857966913596716,-0.06301099231226147,40000.0,124564.99730051415,161711.9707258459,1.2963129364774217,0.15864290299838285,10.714957064484597,0.14866195032914925,3.981104958680699,1.067138582852808,aluminum_intact_60,,,
Aluminum,23.104251547692364,0,0.06102647444281693,0.14950191322242332,0.9201506502439439,11.176550614818012,0.14950953558096564,1.0551450928947315,0.09533600675810606,0.1887192602068193,22.08464731294562,-0.1628855221215709,40000.0,126622.86025870655,163931.49816195318,1.2965967589079337,0.18156249357184645,10.844238733582152,0.15074938766401424,3.9272216191711857,1.2043995427464524,aluminum_intact_61,,,
Aluminum,14.990312745242854,0,0.059789004797195476,0.1492765989549682,0.9178382270425488,11.143306597304747,0.1492870161621884,1.011552693368828,0.09359619917844095,0.1892340851964137,21.364934723692418,0.11583106907236795,40000.0,125045.27432913761,162001.53275887712,1.20694894834585,0.14456236234346886,10.845706433494207,0.15303780146707013,4.01392769659821,0.9446186560290794,aluminum_intact_62,,,
Aluminum,17.960759716624732,0,0.06168351850701763,0.15005298958482635,0.9024440982043793,11.259324465811334,0.1500621502299053,1.0240719353690517,0.09647071395562515,0.1890160110330886,22.26261054907189,0.08989177109700631,40000.0,125155.71452103688,162509.2057671716,1.3638758898593077,0.16075227984660237,10.909324494078401,0.18924769188633084,3.7765732158578316,0.8494279546783383,aluminum_intact_63,,,
Aluminum,10.975227267911396,0,0.06099625623599467,0.15105272975604092,0.9096830535761478,11.408694834427186,0.1510542606775935,1.028792733142744,0.09538854240996555,0.19113963739368559,22.392445890789197,0.037267583619730926,40000.0,122148.80361639973,158353.36836801356,1.15705214244081,0.1454515607648407,11.108844390803517,0.15439888285882727,4.242031036789396,0.9420506034219985,aluminum_intact_64,,,
Aluminum,14.536212989103099,0,0.061181175568075466,0.1496446357447126,0.8882156495091458,11.198667812219105,0.14965739415223764,0.9896646097880976,0.09552357752111197,0.18885358182886963,21.64378052918928,0.08291745895777837,40000.0,123917.6687501288,160585.58789118403,1.239235996356982,0.185436999624156,10.8566001365197,0.15663067607524717,3.9098623605504836,1.1839123999890668,aluminum_intact_65,,,
Aluminum,21.098889061985368,0,0.05880023756509149,0.1481093466146469,0.9017866936793434,10.972227795230179,0.14813661124266464,0.9932035408633739,0.09289203448412367,0.1877517558377366,22.360924745637455,0.02350654202244503,44000.0,124266.3798260102,160272.5915903691,1.1833812491755178,0.13501182812966991,10.693989404100257,0.14322656300024936,3.8913882722065383,0.9426451721070404,aluminum_intact_66,,,
Aluminum,23.262634794622763,0,0.06008810722420905,0.1504895403594177,0.9105924922135112,11.324267014647074,0.15049429899266667,1.0344039272726493,0.09460201275221253,0.19064233664626629,22.54411781276781,0.2418302346166663,40000.0,122487.67845999061,160761.22497387213,1.2110909484348715,0.159427574894347,11.013079008934142,0.15176043081858911,4.0536058493039775,1.050521364722027,aluminum_intact_67,,,
Aluminum,18.6208664272079,0,0.05969046094185881,0.14979408797722,0.9145212510114504,11.221830657245938,0.14981208667691628,1.0139360403786621,0.09422997851427724,0.1897383883374571,21.86669141216384,-0.0654652324441515,42000.0,120746.68880922624,157435.1003046038,1.2622538534054686,0.14939233611786795,10.920047775077311,0.15239054605076158,4.085570024157779,0.9803254859924518,aluminum_intact_68,,,
Aluminum,13.322971948897107,0,0.06065251859716605,0.15061287224981976,0.9147962111754868,11.342813602780861,0.1506174863870783,1.009270457303827,0.09527298202202567,0.19050602260718458,22.178473270090148,-0.1397322681656462,42000.0,115620.01309130936,150478.7035172016,1.2598145636231972,0.15620728506331327,11.036400001847605,0.15020631586994304,4.243224068702779,1.039951510418285,aluminum_intact_69,,,
Aluminum,17.14472280788251,0,0.06026964309465474,0.15063284320028109,0.8758749549794542,11.34526109072867,0.15063373520382922,1.003604006152302,0.09435362884922471,0.190989016231135,21.599514425149724,-0.05008539307203809,38000.0,121467.4451053131,159199.22044338178,1.1930221195420416,0.13465984157044997,11.06754929682958,0.14305195232864268,4.265707667186909,0.9413352238708846,aluminum_intact_70,,,
