material,thickness_mm,has_crack,mean_amplitude,std_amplitude,max_amplitude,signal_energy,rms_amplitude,envelope_max,envelope_mean,envelope_std,kurtosis,skewness,dominant_freq,spectral_centroid,spectral_bandwidth,spectral_rolloff,early_energy,mid_energy,late_energy,snr_estimate,early_to_late_ratio,sample_id,crack_size_mm,crack_depth_ratio,crack_orientation_degrees
Copper,4.070012444780806,0,0.07412616341167874,0.1559053240277339,0.9872779295943832,12.153945644626106,0.1559098819486828,1.0293488976067873,0.11578792127984658,0.18763609429251427,20.57964719469931,-0.1903085775356525,38000.0,149715.12406546876,184885.2443841794,1.7438933793918001,0.3881191521106553,11.370750116959085,0.3950763755563655,2.3912995033825233,0.9823901810481259,copper_intact_15,,,
Copper,19.454090914639036,0,0.07326006570069174,0.14703729959018672,0.8264181193830579,10.810197810953753,0.147038755509925,0.9645077439505557,0.11426270100027307,0.17373526460142885,18.369391882023496,0.323731855024673,38000.0,158375.11266001218,192710.65400743,2.015683519060499,0.45604791155026253,9.895512020706757,0.4586378786967311,1.9859395148087116,0.9943529148664557,copper_intact_16,,,
Copper,7.0668090446251695,0,0.07304873340522806,0.15048757604965898,0.8684076733005941,11.32344834972034,0.1504888590542193,1.0149929038276777,0.11235204781884198,0.18074961802147335,19.79281366085919,-0.14886526367703154,42000.0,152357.6764512149,186960.78077438072,1.9849746668176138,0.4032985176519225,10.51873094357972,0.4014188884886989,2.334511936433975,1.0046824631753135,copper_intact_17,,,
Copper,3.902594480556492,0,0.07575067560761295,0.1524312205358112,0.9109383181281943,11.619272722028956,0.15244194122372592,0.996225489649904,0.11887190285010485,0.17984147235080933,18.875350724037197,0.18881959311991886,38000.0,153091.8859513526,187753.41839521984,1.9854548759612858,0.3881812635636374,10.685744009453385,0.5453474490119327,2.1300625718729207,0.7118054082162648,copper_intact_18,,,
Copper,5.360227641034569,0,0.07414550616378711,0.15364070001267666,0.9176202708562481,11.802967780056205,0.1536422323455124,1.0047353026764456,0.11665094077953293,0.18327240169444783,18.559902570421592,0.03435733043667742,42000.0,155766.9066959394,188710.5526809612,1.8768302912558101,0.46660199052318335,10.91452653374305,0.42183925578996967,2.1079255049656407,1.1061132507674931,copper_intact_19,,,
Copper,5.004480300007561,0,0.07290095126397325,0.15366191308991356,0.9399982865768852,11.806299093922554,0.15366391309557723,0.9988334531014459,0.11500596139752634,0.184378988628519,19.734770193914876,-0.12945802618468824,38000.0,148755.83959755482,185077.946841831,1.9735470179399341,0.4289331358853676,11.027590478648063,0.34977547938912246,2.1047361846733605,1.226309907814272,copper_intact_20,,,
Copper,2.1835468762905412,0,0.07414037658535516,0.15347815436697396,0.8829667743873675,11.777796889923067,0.15347831696968187,1.0463962166142822,0.11647788514498662,0.1831428510306504,19.114875670982368,-0.04634330873346554,40000.0,153730.27472454408,187523.0937506262,1.9314474073283818,0.4805491895011938,10.851646218615286,0.44560148180658765,2.1814551490380953,1.0784281675925287,copper_intact_21,,,
Copper,10.103207568165272,0,0.0722598612212854,0.15109049442431335,0.9277011226842413,11.414653052895941,0.151093699755456,1.0406794783011097,0.11279095877788144,0.1814776138744517,19.4232988604765,-0.1783737730729688,42000.0,150670.19192214715,182941.39498223923,1.9020673223715887,0.45169012870537073,10.590851247236575,0.3721116769539964,2.0954330190116197,1.2138563680741803,copper_intact_22,,,
Copper,18.526701620230796,0,0.07278693036744872,0.14358436631167334,0.8971476456542902,10.31387823108985,0.14362366261232756,0.9365351584380833,0.1140808153454853,0.16801576436531468,18.443798194562564,-0.24138742654999532,44000.0,159029.90549359116,190408.00406750577,1.9162286610278594,0.42138437975487575,9.445219274907283,0.44727457642769175,2.0567229188556198,0.9421156532535412,copper_intact_23,,,
Copper,5.834537190627895,0,0.07285825126811714,0.15521591217681055,0.9561318579559501,12.046280581065988,0.1552177862299678,1.0916573711119066,0.11527138060662401,0.18680731992640348,21.0226739180149,0.02270359445224308,38000.0,147844.42414723337,182085.58738672378,2.010173441880527,0.4410766522572163,11.224804383521688,0.38039954528708314,2.157443495179329,1.1595088840717223,copper_intact_24,,,
Copper,6.786797452223505,0,0.07528711487237459,0.15301851871517227,0.9153901045694394,11.707707527378115,0.15302096279515506,1.0227686696554583,0.11707330221800243,0.18195176788854778,19.041932260068446,0.1200411281211325,44000.0,152327.58370938466,183560.28957499008,2.1657884679935977,0.4393242391515721,10.847325321420481,0.42105796680606133,2.2610977175997147,1.0433818471220713,copper_intact_25,,,
Copper,8.893155500591048,0,0.07489924890822001,0.15095277253657607,0.9287908738353501,11.393854013740627,0.15095598042966452,0.9933339872070053,0.1171948567390454,0.17843626773928317,19.29467660193012,0.1035344439049337,42000.0,153711.4949248485,186145.666224868,1.9152180512111312,0.47601687551437355,10.478807353429035,0.43902978479721955,2.1495040451922285,1.084247338103126,copper_intact_26,,,
Copper,5.218829116840831,0,0.074384027616618,0.1553554817142681,0.9565807639643393,12.071181926797284,0.1553781318384108,1.031647278577562,0.11722425315503616,0.18581492694534124,20.384080069399793,-0.05620784670192892,40000.0,152827.28044305264,186388.76688609042,2.0073397664011243,0.4347352499163679,11.17996190603688,0.45648477084404016,2.100252734923137,0.952354333995727,copper_intact_27,,,
Copper,4.7120802841483105,0,0.07388013085859997,0.1546270004268035,0.9114330570740288,11.956565611908108,0.15463871191851095,1.0194231643586475,0.11544523192693813,0.18572796412723858,19.11729137971082,-0.019691232150349597,40000.0,154357.76237761587,188428.81082820994,1.8101320512585144,0.3684557473760096,11.134084513612647,0.45402535091945273,2.3013417954066426,0.8115312209546119,copper_intact_28,,,
Copper,12.752262282652314,0,0.07409772543739683,0.1522799872172878,0.9457477818353224,11.59560906412143,0.15228663148235586,1.0412318105601224,0.11647840649027849,0.18114266425428013,20.38170942594854,-0.20286263364372475,42000.0,160319.31045202218,195108.2398307047,2.0802360111844744,0.4434295808898838,10.737848598961289,0.4143308842702589,2.0121214149491826,1.0702305759100605,copper_intact_29,,,
Copper,7.821118245844219,0,0.07548175115245545,0.1498468868750455,0.8419063169782264,11.227615663983427,0.14985069678839286,0.9606733626178056,0.11880776636204295,0.17544709226616378,18.311394531408144,0.15164574527397331,38000.0,153838.8904311905,186740.03101387343,1.9853065184831218,0.5083335291585053,10.213858864926985,0.505423269897936,1.9701990214414438,1.0057580634567083,copper_intact_30,,,
Copper,12.287388390222013,0,0.07257052751086877,0.15028441355144168,0.9456452869628512,11.302651221101875,0.1503505984098625,1.003237644662947,0.1129230169831246,0.18010202647985793,20.678292520288544,-0.3375993912459433,40000.0,152776.00696830158,189254.5699230394,2.0317601789914095,0.4138500871820653,10.50902877295757,0.3797723609622383,2.120237584873918,1.0897319808463244,copper_intact_31,,,
Copper,14.65916356862279,0,0.07105420427789913,0.14798059554764484,0.8588786157479049,10.95186565686041,0.1479990922733002,0.9869513493432016,0.11234252049181291,0.17658151617723764,19.74138360344899,0.17820251596657768,40000.0,149547.1232695616,182248.871503487,1.8524083549921697,0.4300888570766812,10.087010384992993,0.4347664147907363,2.134441082472554,0.9892412165362255,copper_intact_32,,,
Copper,9.331593563553145,0,0.07326343952547974,0.15214514952199534,0.9581334165288136,11.578474192597193,0.152174072644437,1.0425433256577197,0.11483305457154583,0.18198194209676127,20.33851859198217,0.020154471818237738,38000.0,152019.65065764973,187823.30403204708,2.0614448322893875,0.4837753477841805,10.72536232608287,0.36933651873014184,2.1716537179306354,1.30984975286902,copper_intact_33,,,
Copper,3.1741349699993124,0,0.07451550959529116,0.15405334382218538,0.9208161902953176,11.868338646275944,0.1540671194400411,1.0285212735448093,0.11611452225166814,0.18433394552964597,18.803791940371656,-0.23349860478505136,38000.0,153402.1310867413,188292.94745046398,1.8828522113533208,0.43203041729531205,11.019013753376036,0.41729447560459576,2.276581790580742,1.0353130524178786,copper_intact_34,,,
Copper,0.7647768288671382,0,0.07198770400317542,0.15042180095315186,0.9533493080732873,11.313434634830127,0.1504223030991756,0.9923460099405966,0.11370790316364238,0.17978851387626255,20.228194836654502,0.1892167463248262,38000.0,152751.0955217695,188481.91622948923,1.8973231952654162,0.39426644928108184,10.501558800330038,0.4176093852190062,2.167295733931389,0.9441034211295738,copper_intact_35,,,
Copper,11.93755601965632,0,0.07262208817588946,0.15297126098347824,0.9034930830429003,11.700340474147659,0.15297281114072303,1.0404559364672832,0.11460192639334764,0.1834864737870143,19.636811039770503,-0.0491204507190959,36000.0,154971.25782101747,190698.08720957374,1.8485628603923379,0.26094380386127797,10.924419863678672,0.5149768066077094,2.195799060935794,0.5067098178269133,copper_intact_36,,,
Copper,14.711939762407656,0,0.07108078713996589,0.14525700110155484,0.8493434070282453,10.549949865002784,0.1452580453193749,0.9737281448124149,0.11141761800625956,0.17256158369385002,19.114852502560723,-0.01763796944438456,38000.0,152688.9383973798,187876.14572666973,1.9646539590618597,0.4503179853771567,9.634719177911617,0.4649127017140101,2.093091374943004,0.9686076197035561,copper_intact_37,,,
Copper,3.0859974723778443,0,0.07333137686483224,0.15539559648274276,0.9442743742879169,12.073966230495364,0.1553960503390956,1.0820074949909395,0.11513910445795075,0.1871851350465916,19.98170411225013,-0.048670755821720604,40000.0,148825.8014947169,182770.34777311183,2.0523701767306113,0.36720146381123814,11.29174704039513,0.41501772628899897,2.236766705731829,0.8847850117022139,copper_intact_38,,,
Copper,6.61726115550565,0,0.0748413527922049,0.15677314377414314,0.9051224113810656,12.294608085741967,0.15680949005555733,1.0609348345895344,0.11627598786937483,0.18879459485263222,19.30472319320373,0.013911256834096209,40000.0,149258.26903458615,184592.8387222811,1.8364814944183192,0.40480853616399437,11.47172407133531,0.4180754782426638,2.3430553894244843,0.9682666342105603,copper_intact_39,,,
Copper,10.224754573727376,0,0.07336208302886936,0.1503661260513202,0.9346850390928154,11.309194283326098,0.15039411081106932,0.9631895876840414,0.11597278444718626,0.1782583982798294,19.558468747393704,0.19254662841692308,38000.0,157088.74402871763,192184.38139328992,2.042244415430332,0.3712622888918796,10.460429539200423,0.477502455233796,2.048810262831457,0.7775086490604561,copper_intact_40,,,
Copper,5.286914625241058,0,0.07407874266821662,0.1542915544806455,0.9230879975165729,11.903803704996022,0.15429713999291123,1.0481452942202383,0.1164678813928831,0.18452293913668932,19.487801692872115,-0.06615587139919485,40000.0,154708.36621677532,189654.7153345537,1.966880592549369,0.41892596379067226,11.037367693894574,0.4475100473107778,2.184099221852423,0.9361263871238737,copper_intact_41,,,
Copper,1.9096539392662149,0,0.07413625129393384,0.1561605365606663,0.9521455198082212,12.198327953359104,0.15619428896959778,1.0974954378980146,0.11629696360383972,0.18775632872236797,19.993106518699364,0.36156754873516733,38000.0,155533.3182694124,190817.30129506934,1.997873044064674,0.46969566106210503,11.322748396059044,0.4058838962379538,2.1937961012809764,1.1572167938063276,copper_intact_42,,,
Copper,6.668444790596137,0,0.07417419078584842,0.15389120708201118,0.9007836662226738,11.851361272782848,0.1539568853464037,1.030036068625892,0.1164249236638307,0.18391368001385822,19.19301031544643,-0.39198036657586316,40000.0,145667.74829174476,179351.45265725508,2.074745494643149,0.39488851432979694,11.008543494465957,0.44792926398709343,2.1398642110568997,0.8815867729088028,copper_intact_43,,,
Copper,9.153168003441374,0,0.07479455299372344,0.15546708468279036,0.9130219237333429,12.085277348787159,0.15546882226856393,1.0057377632114703,0.11767944322402765,0.18572022733115318,19.18498763505946,-0.3597293010877605,40000.0,148303.51980113093,182894.39387635465,1.8934488976065897,0.37912414263351574,11.263471642174162,0.44268156397948266,2.221705175929071,0.8564263196898964,copper_intact_44,,,
Copper,17.865690061616927,0,0.07316694221244972,0.14981354870490354,0.8613822360833057,11.222125754489564,0.14981405644658025,1.068836160931811,0.11418869745196415,0.17845774575444318,19.59978414468153,0.10399318956547697,36000.0,153287.77113918067,189601.74941862674,1.9373565517361253,0.4101818476316811,10.354225217696126,0.4577186891617569,2.154095128751309,0.8961439795758998,copper_intact_45,,,
Copper,7.295574140549015,0,0.0721091926221222,0.1541469049427823,0.9262458735683425,11.880797862328222,0.15414796698191138,1.0467402213922354,0.11384777449572214,0.18590735333749056,20.145501168438447,0.06600056428547398,38000.0,150834.03267860317,187036.50249262628,1.8043678396426386,0.3133964600673035,11.146245305262841,0.421156096998077,2.2758483925870316,0.7441337364011483,copper_intact_46,,,
Copper,18.27106090494347,0,0.07264629110864958,0.1493326975735074,0.874760307695344,11.15012729136116,0.14933269763424994,0.9606697058853056,0.11522438278907679,0.17698540144738187,19.141829226063148,-0.165708847324686,36000.0,156735.55966576678,191762.39641467022,1.9360842238039921,0.43926883438535985,10.301148773222266,0.4097096837535338,1.9617428869778581,1.0721465754995623,copper_intact_47,,,
Copper,14.152437906306451,0,0.07338309299171987,0.14754399572124646,0.9159948317187937,10.888632600476516,0.14757122077476026,0.9883817348243316,0.11457995121588027,0.17440586459829144,18.865667123870374,0.12998117686716143,40000.0,157131.60075583408,190585.9411504944,1.834933856954201,0.36501841537454177,10.06598192950602,0.45763225559595544,2.135706621846889,0.7976238801156913,copper_intact_48,,,
Copper,10.22024777583556,0,0.07285020960432237,0.14815826560710213,0.8695507378903109,10.97880233361996,0.1481809861866222,0.9875313877631199,0.11416097372617852,0.17571392927637924,18.226190639426765,-0.169306328395665,40000.0,146265.2992393377,180292.48680206525,1.8697776459301205,0.4233546742759733,10.182422621715716,0.3730250376282739,2.25641908609895,1.13492294503259,copper_intact_49,,,
Copper,18.642444035540937,0,0.07057398569681088,0.14747681379522604,0.9229736231506029,10.875516371420389,0.14748231332210918,1.0200601106969407,0.110952993529727,0.17659582584455757,20.80406022830939,-0.21077592333310227,38000.0,150530.3878808462,184404.80491473936,1.9699649442933036,0.3743294971819414,10.079803995143513,0.42138287909493577,2.0662613018584195,0.8883358004149157,copper_intact_50,,,
Copper,11.25365866947928,0,0.07419227677772831,0.1530309306503429,0.882696947360472,11.709905624442186,0.15303532680033186,1.0195023221049502,0.11644704781413737,0.1824135710184773,18.71339327738937,-0.24201013835562066,36000.0,152749.9016481041,191599.25701824427,1.7528619758895194,0.4650194315282372,10.86470118659831,0.3801850063156367,2.165981127977963,1.2231398498187207,copper_intact_51,,,
Copper,10.87339670014867,0,0.07455818723534281,0.1496485895896903,0.8276902168182154,11.198355692180744,0.14965530857394096,0.9835487100816434,0.11525601801577082,0.17747351152104154,18.71515999652346,0.06709024374706125,38000.0,155696.6303404727,191240.94413078346,1.9340347888386014,0.4329057583869087,10.314226185887538,0.45122374790629777,2.2177717678373705,0.9594037556658187,copper_intact_52,,,
Copper,0.5175102906263481,0,0.07265022986205805,0.15503486131111355,0.929391681089464,12.023085384690303,0.15506827776621693,1.0471509599858606,0.11423977884127663,0.18716595362837837,19.77500733822035,0.05885475043624534,40000.0,152372.7307300048,188264.12045602914,1.7812304788566775,0.4138974908874974,11.263928488982252,0.34525940482055517,2.354200711702444,1.1988014956540174,copper_intact_53,,,
Copper,11.033786523496818,0,0.07324502606213247,0.15098324589822038,0.8954600201366975,11.400093865181795,0.15099731034148783,1.002939882097498,0.11582764306695796,0.1793701968063798,19.72982867422588,-0.011359713241199835,42000.0,150517.51523990885,182468.90262329686,1.9313628165992536,0.4563513465121004,10.501070800344856,0.4426717183248387,2.0844699817806367,1.0309024218647358,copper_intact_54,,,
Copper,7.49813236260229,0,0.07453461394075397,0.15293909057822186,0.9104398686369468,11.695205471382797,0.15293923938206833,1.0352109521100672,0.11752982527654109,0.18155989910487438,19.129628828016237,-0.3417501317113984,40000.0,159711.6376284897,194301.3776419172,1.8876225576111585,0.4490318681012557,10.844303684245755,0.4018699190357845,2.1615696048462545,1.1173562559213885,copper_intact_55,,,
Copper,10.730356035212916,0,0.07364787403485684,0.1535633408464787,0.9681164122069577,11.802142414014797,0.15363686025179504,1.0176159208610476,0.1155177281991671,0.18395237010788817,20.234954974697718,0.03412432257705771,38000.0,152821.57277335183,189453.44779321647,1.9435681768119184,0.4554570845725834,10.91721955931615,0.42946577012606335,2.18065888571631,1.0605201071994415,copper_intact_56,,,
Copper,0.9383737283612392,0,0.07371149139526664,0.15804495015475747,0.9494360797692891,12.4920210659678,0.15806341174331143,1.050064873876191,0.11602245707707953,0.19105216643559741,19.781238902930014,-0.017624004966740447,40000.0,150067.11836192562,186927.43649885303,2.027987675112968,0.4344819898042105,11.70951753266306,0.3480215435005283,2.3851023073884017,1.2484341786259303,copper_intact_57,,,
Copper,1.7466529750476094,0,0.07335783269791722,0.15844153099113012,0.9708194873108099,12.557148944550562,0.15847491249122406,1.0985086844718193,0.11583311608072355,0.1918280810049034,20.86616266652382,0.3040894887030719,42000.0,148709.5728933728,184417.67620911752,1.8865893269509333,0.3910497924774284,11.836768223753985,0.329330928319146,2.202812847948634,1.187406826541576,copper_intact_58,,,
Copper,18.349775752038084,0,0.07361984257555923,0.1464599251968907,0.8984554740763732,10.72709958403949,0.1464725201806775,0.9580962965390314,0.1153538719075049,0.17203989767448127,18.214198526400683,0.21289111988455203,44000.0,155147.12081993226,185526.7851165779,2.060172273833481,0.442379142121085,9.85379114144823,0.430929300470176,2.0113248437328153,1.0265701163471974,copper_intact_59,,,
Copper,16.02657274637878,0,0.0717573717594466,0.144258177801637,0.8516464157799754,10.405740457216876,0.14426184843690917,1.0138207200222136,0.11246775796752101,0.1702132922982743,18.424698054303562,0.3371284250555531,40000.0,156293.53753920266,189418.94810097036,1.8476476408401254,0.4457333956788793,9.614761208411108,0.3452458531268875,2.115131654801883,1.2910608241688564,copper_intact_60,,,
Copper,2.4141431206768686,0,0.07381894091466962,0.15310291167398765,0.8933748169816055,11.738855497801417,0.15322438120482926,0.9860771116445534,0.1165902996295623,0.18253947634837092,19.10982121266454,-0.05008016188840187,40000.0,154115.2461647426,188407.62259939176,1.8573901777022948,0.4116978394693548,10.853562001215774,0.47359565711628476,2.2066114136960286,0.8693023960062796,copper_intact_61,,,
Copper,11.28983434501352,0,0.0748673377287707,0.15258026988731352,0.9035147346970791,11.64062512941288,0.15258194604482458,1.068364453828308,0.11725292195683551,0.18112561480980913,18.544966051868197,0.26600157995844786,44000.0,156764.32047734284,189358.31918496062,1.880204818271124,0.4026683911953604,10.773141296645388,0.46481544157213395,2.1370438363491386,0.8662973627412741,copper_intact_62,,,
Copper,4.433709480575481,0,0.07450017162407328,0.15561967949263217,0.9521924293850165,12.109359704378146,0.15562364668891515,1.0410476082689892,0.11690608466538221,0.1864581101895498,18.93324140232722,0.1161222004686929,40000.0,156928.8306933826,191255.9876187287,1.962826465165507,0.4264378590961596,11.26714934925564,0.41577249602634603,2.2258364459330973,1.0256519206338692,copper_intact_63,,,
Copper,15.519894102705821,0,0.07323039787967085,0.15094186338813564,0.9692518325722186,11.392018194510598,0.15094381865124917,1.0003778790072815,0.1151276503126516,0.17967274370424188,19.887303998504468,-0.055843759323218285,40000.0,151443.4840272928,184539.69462567172,1.940873442016429,0.42797879778934667,10.526327105437838,0.437712291283412,2.0824974116963517,0.9777628051852831,copper_intact_64,,,
Copper,3.8962125503544125,0,0.07357716275075304,0.15588369202476857,0.8930941500376411,12.152160205468888,0.15589842978984034,1.0933092716794046,0.1156268077229942,0.1876930229507783,19.64733202751705,-0.1684853416918131,42000.0,144809.44127530386,176299.44449968915,1.9116491332279761,0.42916015103091043,11.305773074633962,0.41722697980401857,2.1896444156684236,1.028601149504994,copper_intact_65,,,
Copper,9.137192752960646,0,0.07357205831426337,0.15133248470418914,0.8529186346517071,11.45350878214837,0.15135064441321927,1.016429376150927,0.11520568322695868,0.18037670833707112,18.90971451261021,-0.2803178255194596,40000.0,155079.97623252968,189772.64283917658,1.9426117419542768,0.5810064928625702,10.540803253827061,0.3316990354587378,1.9996124400587891,1.751607423455548,copper_intact_66,,,
Copper,6.791444470853335,0,0.07064893171659521,0.15023112202206634,0.8944450727043738,11.290100097685787,0.15026709618333475,0.9784286178585259,0.11097776995325791,0.18109630235571555,19.698013475050058,-0.2872628409460325,40000.0,150922.03200552185,185934.29560401276,1.778905031789411,0.35033438832052066,10.547031936662993,0.39273377270227494,2.347429631410671,0.892040391408109,copper_intact_67,,,
Copper,19.986432263602683,0,0.07242936668203359,0.14824042037351115,0.8499222745999364,10.988793311963702,0.14824839501298961,0.9944725710876074,0.11421471549973387,0.17579917441574952,18.878714598545983,-0.050741339200855815,44000.0,155995.01550438622,186927.32846071906,1.8353352594416665,0.36152014868916954,10.211868344059056,0.4154048192154798,2.078655033117587,0.870283954268814,copper_intact_68,,,
Copper,6.451231101953725,0,0.0757183558697461,0.15459779499609436,0.8908899791290428,11.955256641454262,0.15463024698586147,1.0354477323272009,0.11736912318549546,0.1844802203811171,19.67967521673982,-0.17862436247131103,38000.0,151474.2037349266,184629.44149490475,2.05985265167187,0.4019507221996189,11.09373850660798,0.4595674126466601,2.2051094022995,0.8746284247718409,copper_intact_69,,,
Copper,10.01296557637458,0,0.07426776662537932,0.15350369953834592,0.913256963759283,11.782171601167281,0.15350681809722513,1.0996735366832973,0.11606583684018103,0.18345531454966585,19.63431296774933,0.07882273940629145,40000.0,151314.14212817646,184996.56778909406,2.140169924140023,0.4149653896255532,10.881259929096682,0.4859462824450472,2.162124918809067,0.8539326353885199,copper_intact_70,,,
Copper,13.957893811107997,0,0.07085222057116883,0.14993104132906396,0.8773725288137831,11.24125412728699,0.1499416828456116,0.9788144920857791,0.11108983155743465,0.18061188599398104,19.418036171713986,0.17540688689431988,40000.0,151442.28155199578,184753.43177286713,1.9650638367338373,0.3399320830862448,10.554796278563558,0.3465257656371877,2.23602716744982,0.9809720280429407,copper_intact_71,,,
Copper,15.542066110127061,0,0.07491826871966376,0.14870898127127752,0.8478147227365798,11.057219627944239,0.1487092440162631,1.0685791894599,0.11720695282446289,0.17461610833276386,18.21636460747484,-0.07854504162056965,42000.0,157518.09809181473,187706.6552181512,2.083415925266302,0.48264822690267734,10.10191751241325,0.47265388862831437,1.94853958717989,1.0211451519067525,copper_intact_72,,,
